Day,BOLETOS,month,day_name,day_type,day_tipo,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,weekday,weekend,HDAY,LDAY,NDAY,RDAY,BV,WB,FX,SO,UN,PT,MHM,LMM,MHH,LML,HLL,MML,NML,HHL,MMM,NMM,LHM,HML,MHL,NHM,HHM,NHL,LHL,NLL,HMM,NLM,HMH
2017-09-04,0.296518579,September,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-05,0.286360872,September,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-06,0.498824607,September,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-07,0.240331521,September,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-08,0.721309047,September,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-09,1.6083273619999998,September,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-10,1.829924552,September,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-11,0.17540896600000006,September,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-12,0.227300038,September,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-13,0.949651946,September,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-14,1.883221524,September,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-15,1.33460424,September,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-16,3.3483418730000003,September,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-17,3.586255328,September,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-18,0.926726974,September,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-19,0.429074369,September,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-20,0.700514127,September,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-21,0.476366094,September,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,3,4,3,2,7,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-22,1.21591173,September,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,4,4,3,2,8,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-23,2.037368149,September,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-24,2.287239905,September,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-25,0.423816108,September,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-26,0.473746749,September,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-27,0.622517683,September,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-28,0.491808157,September,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,4,4,3,2,6,0,1,2,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-29,1.212731331,September,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-30,1.933002115,September,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-01,2.32120331,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-02,0.365789311,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-03,0.405255623,October,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-04,0.54211066,October,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-05,0.287071977,October,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,4,5,4,2,6,0,1,4,0,0,1,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-10-06,0.795857611,October,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,6,5,5,4,2,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-10-07,1.6184818069999998,October,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,6,5,5,4,2,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-10-08,2.008499907,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6,5,5,4,2,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-10-09,0.231716716,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6,5,5,4,2,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-10-10,0.262251813,October,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,5,5,4,3,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-11,0.446046285,October,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,5,5,4,3,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-12,0.34761699799999995,October,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,6,5,5,4,3,6,0,1,4,0,0,2,2,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-13,0.951586281,October,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-14,1.6088786309999998,October,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-15,2.092299356,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-16,0.303192525,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-17,0.356009991,October,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-18,0.416457153,October,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-19,0.257897112,October,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,6,5,5,5,3,6,0,1,4,0,0,2,3,1,0,3,0,0,0,1,2,1,0,0,0,1
2017-10-20,0.8769300720000001,October,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,7,5,6,6,3,6,0,1,6,0,0,2,3,1,1,3,0,0,0,1,2,1,0,0,0,1
2017-10-21,1.7594958280000002,October,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7,5,4,5,3,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,2,1,0,0,0,1
2017-10-22,2.198116956,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,7,5,4,5,2,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-23,0.344384407,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7,5,4,5,2,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-24,0.369977653,October,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,5,4,5,2,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-25,0.498211361,October,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,7,5,4,5,2,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-26,0.325647777,October,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,7,5,4,5,2,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-27,1.891112177,October,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,7,5,4,6,2,6,0,1,4,0,0,3,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-28,2.8334433480000003,October,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-29,3.929180681,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,7,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-30,1.168685244,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-10-31,1.395132951,October,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,1,1,0,0,0,1
2017-11-01,2.5437856080000003,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,0,1,0,0,0,1
2017-11-02,4.11608379,November,Thursday,weekday,LDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,6,5,4,6,1,6,0,1,4,0,0,2,3,0,1,3,0,0,0,1,0,1,0,0,0,1
2017-11-03,3.438854412,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,6,5,4,6,1,7,0,1,4,0,0,2,3,0,1,3,0,0,0,1,0,1,0,0,0,1
2017-11-04,4.415015248,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-05,5.127535644,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-06,1.580104986,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-07,1.570795386,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-08,1.864240247,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-09,1.118268573,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,5,4,6,1,7,0,1,4,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-10,1.903996872,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,5,6,4,6,1,7,0,1,4,0,0,2,2,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-11,3.4977847680000003,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,4,4,6,1,6,0,0,4,0,0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-12,4.097141657,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,4,4,6,1,6,0,0,4,0,0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-13,0.87227201,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,4,4,6,1,6,0,0,4,0,0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-14,1.039022803,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,4,4,6,1,6,0,0,4,0,0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-15,1.398466662,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,4,4,6,1,6,0,0,4,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-16,0.928074158,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,4,4,6,1,6,0,0,4,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1
2017-11-17,2.169052998,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,4,4,5,6,1,6,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-18,3.107084921,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,4,5,6,1,6,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-19,4.172469827,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,4,5,6,1,6,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-20,3.535179743,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,4,5,6,1,6,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-21,0.8749631170000001,November,Tuesday,weekday,RDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,4,5,6,1,6,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-22,0.978879002,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,4,5,6,1,7,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-23,0.421464243,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,4,4,5,6,1,7,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-24,1.028930335,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,4,4,5,6,1,7,0,0,5,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-25,2.081580595,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,4,4,5,1,6,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-26,2.464409361,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,4,4,5,1,6,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-27,0.311037511,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,4,5,5,1,6,0,0,3,0,0,3,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-28,0.399707049,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,3,4,5,5,1,6,0,0,3,0,0,3,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-29,0.527868994,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,3,4,5,5,1,6,0,0,3,0,0,3,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-11-30,0.33310459,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,3,4,5,5,1,6,0,0,3,0,0,3,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-01,1.164376211,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,4,5,5,1,6,0,0,3,0,0,3,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-02,1.716591423,December,Saturday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-03,2.263682115,December,Sunday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-04,0.370466945,December,Monday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-05,0.431964455,December,Tuesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-06,0.522737949,December,Wednesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-07,0.134765091,December,Thursday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-08,0.582565342,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-09,1.397351076,December,Saturday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-10,1.647242404,December,Sunday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-11,0.26671089600000003,December,Monday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-12,0.6734464809999999,December,Tuesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-13,0.977525293,December,Wednesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-14,0.954006646,December,Thursday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,3,3,3,4,1,3,0,0,3,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1
2017-12-15,1.097630226,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,4,1,4,0,0,3,0,0,2,1,1,1,3,0,0,0,1,0,1,0,0,0,1
